id,name,description,offer_url,expiration_date,country_codes,default_payout,category,device_type,status
65612,Ин пурсишро барои мукофот гиред!,Ҳоло маълумоти худро ворид кунед то имкони ғолиб шуданатон.,https://singingfiles.com/show.php?l=0&u=1187777&id=65612,01/01/27,TJ-Tajikistan,0.08,Email/Zip Submit,mobile_ios,Active
65616,Receba uma recompensa após esta pesquisa!,Insira suas informações agora para ter a chance de ganhar.,https://singingfiles.com/show.php?l=0&u=1187777&id=65616,01/01/27,MO-Macao,0.08,Email/Zip Submit,ince,Active
69487,استمتع بأفضل محتوى للهاتف الآن!,أدخل رقم هاتفك الآن لبدء التنزيل.,https://singingfiles.com/show.php?l=0&u=1187777&id=69487,01/01/27,PL-Poland,1.24,Pin-Submit,mobile_ios,Active
70074,Enter for a Samsung Galaxy S25!,Enter your information now for a chance to win.,https://singingfiles.com/show.php?l=0&u=1187777&id=70074,01/01/27,NG-Nigeria,0.17,Email/Zip Submit,ince,Active
63319,Get the Latest PlayStation 5 Now!,Enter your information now for a chance to win.,https://singingfiles.com/show.php?l=0&u=1187777&id=63319,01/01/27,NG-Nigeria,0.13,Email/Zip Submit,mobile_droid,Active
39764,احصل على أحدث محتوى الآن!,أدخل رقم هاتفك المحمول الآن للبدء.,https://singingfiles.com/show.php?l=0&u=1187777&id=39764,01/01/27,KW-Kuwait,4.71,Pin-Submit,mobile,Active
54753,¡Puedes convertirte en millonario!,Ingrese su información ahora para tener la oportunidad de ganar.,https://singingfiles.com/show.php?l=0&u=1187777&id=54753,01/01/27,PE-Peru,0.1,Email/Zip Submit,mobile_ios,Active
59476,¡Consigue tu Samsung Galaxy A53 ahora!,Ingrese su información ahora para tener la oportunidad de ganar.,https://singingfiles.com/show.php?l=0&u=1187777&id=59476,01/01/27,CO-Colombia,0.12,Email/Zip Submit,mobile_ios,Active
63321,Enter for Your PlayStation 5!,Enter your information now for a chance to win.,https://singingfiles.com/show.php?l=0&u=1187777&id=63321,01/01/27,KE-Kenya,0.13,Email/Zip Submit,ince,Active
65605,Ambil Tinjauan Ini untuk Hadiah!,Masukkan maklumat anda sekarang untuk peluang anda menang.,https://singingfiles.com/show.php?l=0&u=1187777&id=65605,01/01/27,BN-Brunei Darussalam,0.08,Email/Zip Submit,mobile_ios,Active
65620,Répondez à cette enquête pour une récompense !,Entrez vos informations maintenant pour avoir une chance de gagner.,https://singingfiles.com/show.php?l=0&u=1187777&id=65620,01/01/27,PF-French Polynesia,0.08,Email/Zip Submit,mobile_droid,Active
66609,¡Consigue tu iPhone 15 Pro Max ahora!,Ingrese su información ahora para tener la oportunidad de ganar.,https://singingfiles.com/show.php?l=0&u=1187777&id=66609,01/01/27,MX-Mexico,0.27,Email/Zip Submit,mobile_ios,Active
70082,¡Consigue el último Samsung Galaxy S25!,Ingresa tus datos ahora para tener la oportunidad de ganar.,https://singingfiles.com/show.php?l=0&u=1187777&id=70082,01/01/27,PE-Peru,0.26,Email/Zip Submit,mobile_ios,Active
41030,Učestvujte u Novoj anketi o finansijama!,Unesite svoje podatke sada da započnete.,https://singingfiles.com/show.php?l=0&u=1187777&id=41030,01/01/27,BA-Bosnia and Herzegovina,0.08,Email/Zip Submit,ince,Active
52956,Claim Your $100 Gillette Heated Razor!,Enter your information now for a chance to win.,https://singingfiles.com/show.php?l=0&u=1187777&id=52956,01/01/27,NZ-New Zealand,1.71,Email/Zip Submit,mobile_ios,Active
55071,Poți deveni milionar!,Introduceți informațiile dvs. acum pentru a avea șansa de a câștiga.,https://singingfiles.com/show.php?l=0&u=1187777&id=55071,01/01/27,"MD-Moldova,Republic of",0.1,Email/Zip Submit,mobile_ios,Active
69756,Prenumerera på det senaste damunderkläderna!,Ange din kreditkortsinformation nu för att komma igång.,https://singingfiles.com/show.php?l=0&u=1187777&id=69756,01/01/27,SE-Sweden,5.13,Credit Card Submit,mobile_droid,Active
63318,Enter for Your PlayStation 5!,Enter your information now for a chance to win.,https://singingfiles.com/show.php?l=0&u=1187777&id=63318,01/01/27,NG-Nigeria,0.13,Email/Zip Submit,ince,Active
52955,Claim Your $100 Gillette Heated Razor!,Enter your information now for a chance to win.,https://singingfiles.com/show.php?l=0&u=1187777&id=52955,01/01/27,NZ-New Zealand,1.71,Email/Zip Submit,mobile_droid,Active
54829,Become A Millionaire!,Enter your information now for a chance to win.,https://singingfiles.com/show.php?l=0&u=1187777&id=54829,01/01/27,LB-Lebanon,0.1,Email/Zip Submit,ince,Active
65579,Маълумоти шахсии худро ҳифз кунед!,Маълумоти худро ҳозир ворид кунед то оғоз кунед.,https://singingfiles.com/show.php?l=0&u=1187777&id=65579,01/01/27,TJ-Tajikistan,0.08,Email/Zip Submit,ince,Active
65607,Take This Survey for a Reward! ,Enter your information now for your chance to win.,https://singingfiles.com/show.php?l=0&u=1187777&id=65607,01/01/27,BT-Bhutan,0.08,Email/Zip Submit,mobile_droid,Active
70110,تمتع بأحدث أفلام بوليوود!,أدخل رقم هاتفك الآن للبدء.,https://singingfiles.com/show.php?l=0&u=1187777&id=70110,01/01/27,QA-Qatar,1.07,Pin-Submit,mobile_droid,Active
36703,Répondez au nouveau sondage sur les finances !,Entrez vos informations maintenant pour commencer.,https://singingfiles.com/show.php?l=0&u=1187777&id=36703,01/01/27,SN-Senegal,0.08,Email/Zip Submit,ince,Active
36714,Get Rewarded for Taking the Finance Survey!,Enter your information now for a chance to win.,https://singingfiles.com/show.php?l=0&u=1187777&id=36714,01/01/27,ZM-Zambia,0.08,Email/Zip Submit,mobile,Active
54837,Możesz zostać milionerem!,Wprowadź swoje dane teraz aby mieć szansę na wygraną.,https://singingfiles.com/show.php?l=0&u=1187777&id=54837,01/01/27,PL-Poland,0.1,Email/Zip Submit,mobile_ios,Active
55743,Subscribe to Funny Videos!,Enter your mobile number now to get started.,https://singingfiles.com/show.php?l=0&u=1187777&id=55743,01/01/27,BW-Botswana,2.39,Pin-Submit,mobile_ios,Active
56091,الوصول إلى المحتوى الخاص بك الآن!,أدخل رقم هاتفك المحمول الآن لبدء التنزيل.,https://singingfiles.com/show.php?l=0&u=1187777&id=56091,01/01/27,JO-Jordan,0.69,Pin-Submit,mobile_ios,Active
65584,See if you need your data Protected!,Enter your information now to get started.,https://singingfiles.com/show.php?l=0&u=1187777&id=65584,01/01/27,BZ-Belize,0.08,Email/Zip Submit,mobile_ios,Active
70076,Get the latest Samsung Galaxy S25!,Enter your information now for a chance to win.,https://singingfiles.com/show.php?l=0&u=1187777&id=70076,01/01/27,NG-Nigeria,0.17,Email/Zip Submit,mobile_ios,Active
36711,Take the New Finance Survey! ,Enter your information now to get started.,https://singingfiles.com/show.php?l=0&u=1187777&id=36711,01/01/27,UG-Uganda,0.08,Email/Zip Submit,ince,Active
41035,Seja recompensado por fazer a pesquisa de finanças!,Digite seu número de celular agora para ter a chance de ganhar.,https://singingfiles.com/show.php?l=0&u=1187777&id=41035,01/01/27,PT-Portugal,0.08,Email/Zip Submit,mobile,Active
54634,你可以成為百萬富翁！,立即輸入您的信息，即有機會贏取。,https://singingfiles.com/show.php?l=0&u=1187777&id=54634,01/01/27,"TW-Taiwan,Province of China",0.1,Email/Zip Submit,mobile_droid,Active
54806,Você pode se tornar um milionário!,Insira suas informações agora para ter uma chance de ganhar.,https://singingfiles.com/show.php?l=0&u=1187777&id=54806,01/01/27,PT-Portugal,0.1,Email/Zip Submit,mobile_droid,Active
57891,Get a Samsung A53!,Enter your information now for a chance to win.,https://singingfiles.com/show.php?l=0&u=1187777&id=57891,01/01/27,NG-Nigeria,0.1,Email/Zip Submit,ince,Active
61304,Baixe seu conteúdo!,Digite seu número de celular agora para iniciar o download.,https://singingfiles.com/show.php?l=0&u=1187777&id=61304,01/01/27,PT-Portugal,0.48,Pin-Submit,mobile_droid,Active
63316,Get the Latest PlayStation 5 Now!,Enter your information now for a chance to win.,https://singingfiles.com/show.php?l=0&u=1187777&id=63316,01/01/27,ZA-South Africa,0.13,Email/Zip Submit,mobile_droid,Active
69019,Patvirtinkite save dabar!,Norėdami pradėti įveskite savo mobiliojo telefono numerį dabar.,https://singingfiles.com/show.php?l=0&u=1187777&id=69019,01/01/27,LT-Lithuania,0.48,Pin-Submit,mobile_ios,Active
69219,Λάβετε περιεχόμενο για το τηλέφωνό σας!,Εισαγάγετε τον αριθμό του κινητού σας τώρα για να ξεκινήσετε τη λήψη.,https://singingfiles.com/show.php?l=0&u=1187777&id=69219,01/01/27,GR-Greece,1.37,Pin-Submit,mobile_ios,Active
67233,احصل على أموال مقابل إجراء استطلاعات الرأي مع Surveoo!,أدخل معلوماتك الآن للبدء.,https://singingfiles.com/show.php?l=0&u=1187777&id=67233,01/01/27,EG-Egypt,0.73,Email/Zip Submit,mobile_ios,Active
36698,Mahazoa valisoa amin'ny fakana ny fanadihadiana ara-bola!,Ampidiro izao ny mombamomba anao raha te hanana fandresena ianao.,https://singingfiles.com/show.php?l=0&u=1187777&id=36698,01/01/27,MG-Madagascar,0.08,Email/Zip Submit,mobile,Active
57976,Get Your 5000 V-Bucks in Fortnite!,Enter your information now for a chance to win.,https://singingfiles.com/show.php?l=0&u=1187777&id=57976,01/01/27,NZ-New Zealand,1.37,Email/Zip Submit,mobile_ios,Active
65577,See if you need your data Protected!,Enter your information now to get started.,https://singingfiles.com/show.php?l=0&u=1187777&id=65577,01/01/27,BT-Bhutan,0.08,Email/Zip Submit,mobile_droid,Active
54729,You can Become A Millionaire!,Enter your information now for a chance to win.,https://singingfiles.com/show.php?l=0&u=1187777&id=54729,01/01/27,NZ-New Zealand,0.1,Email/Zip Submit,mobile_ios,Active
54843,¡Puedes convertirte en millonario!,Ingrese su información ahora para tener la oportunidad de ganar.,https://singingfiles.com/show.php?l=0&u=1187777&id=54843,01/01/27,CR-Costa Rica,0.1,Email/Zip Submit,mobile_ios,Active
56607,الوصول إلى أحدث محتوى!,أدخل رقم هاتفك المحمول الآن للبدء.,https://singingfiles.com/show.php?l=0&u=1187777&id=56607,01/01/27,KW-Kuwait,1.71,Pin-Submit,mobile_ios,Active
63322,Get the Latest PlayStation 5 Now!,Enter your information now for a chance to win.,https://singingfiles.com/show.php?l=0&u=1187777&id=63322,01/01/27,KE-Kenya,0.13,Email/Zip Submit,mobile_droid,Active
65603,Dapatkan Ganjaran Selepas Tinjauan Ini!,Masukkan maklumat anda sekarang untuk peluang anda menang.,https://singingfiles.com/show.php?l=0&u=1187777&id=65603,01/01/27,BN-Brunei Darussalam,0.08,Email/Zip Submit,ince,Active
68976,Subscribe to ebookstore for the latest Books!,Enter your credit card information to get started.,https://singingfiles.com/show.php?l=0&u=1187777&id=68976,01/01/27,NZ-New Zealand,3.42,Credit Card Submit,mobile_ios,Active
69486,استمتع بأفضل محتوى للهاتف الآن!,أدخل رقم هاتفك الآن لبدء التنزيل.,https://singingfiles.com/show.php?l=0&u=1187777&id=69486,01/01/27,PL-Poland,1.24,Pin-Submit,mobile_droid,Active
41574,Prüfen Sie ob Ihre Daten geschützt werden müssen!,Geben Sie jetzt Ihre Handynummer ein um loszulegen.,https://singingfiles.com/show.php?l=0&u=1187777&id=41574,01/01/27,AT-Austria,0.08,Email/Zip Submit,mobile,Active
70096,รับ Samsung Galaxy S25 รุ่นล่าสุด!,กรอกข้อมูลของคุณทันทีเพื่อลุ้นรับรางวัล,https://singingfiles.com/show.php?l=0&u=1187777&id=70096,01/01/27,TH-Thailand,0.6,Email/Zip Submit,mobile_droid,Active
69754,Abonner på det nyeste dameundertøj!,Indtast dine kreditkortoplysninger nu for at komme i gang.,https://singingfiles.com/show.php?l=0&u=1187777&id=69754,01/01/27,DK-Denmark,5.13,Credit Card Submit,mobile_ios,Active
70097,รับ Samsung Galaxy S25 รุ่นล่าสุด!,กรอกข้อมูลของคุณทันทีเพื่อลุ้นรับรางวัล,https://singingfiles.com/show.php?l=0&u=1187777&id=70097,01/01/27,TH-Thailand,0.6,Email/Zip Submit,mobile_ios,Active
70083,Enter for a Samsung Galaxy S25!,Enter your information now for a chance to win.,https://singingfiles.com/show.php?l=0&u=1187777&id=70083,01/01/27,ZA-South Africa,0.34,Email/Zip Submit,ince,Active
54811,Yɛ Ɔpepemfo!,Hyehyɛ wo nsɛm mprempren na woanya hokwan adi nkonim.,https://singingfiles.com/show.php?l=0&u=1187777&id=54811,01/01/27,GH-Ghana,0.1,Email/Zip Submit,ince,Active
68718,Begin nu met je ON THAT ASS-proefperiode!,Voer nu je creditcardgegevens in om te beginnen.,https://singingfiles.com/show.php?l=0&u=1187777&id=68718,01/01/27,BE-Belgium,5.13,Credit Card Submit,mobile_droid,Active
69838,Pobierz test wyników!,Wprowadź swój numer telefonu komórkowego teraz aby rozpocząć.,https://singingfiles.com/show.php?l=0&u=1187777&id=69838,01/01/27,PL-Poland,1.2,Pin-Submit,mobile_droid,Active
61328,Dapatkan iPhone 15 Pro Anda Sekarang!,Masukkan maklumat anda sekarang untuk peluang menang.,https://singingfiles.com/show.php?l=0&u=1187777&id=61328,01/01/27,MY-Malaysia,0.17,Email/Zip Submit,mobile_ios,Active
56606,الوصول إلى أحدث محتوى!,أدخل رقم هاتفك المحمول الآن للبدء.,https://singingfiles.com/show.php?l=0&u=1187777&id=56606,01/01/27,KW-Kuwait,1.71,Pin-Submit,mobile_droid,Active
57899,Entra por un Samsung A53!,Ingrese su información ahora para tener la oportunidad de ganar.,https://singingfiles.com/show.php?l=0&u=1187777&id=57899,01/01/27,CL-Chile,0.25,Email/Zip Submit,mobile_ios,Active
61307,Преузмите свој садржај!,Унесите свој број мобилног телефона да бисте започели преузимање.,https://singingfiles.com/show.php?l=0&u=1187777&id=61307,01/01/27,RS-Serbia,0.34,Pin-Submit,mobile_ios,Active
67687,Get paid for taking surveys with Surveoo!,Enter your information now to get started.,https://singingfiles.com/show.php?l=0&u=1187777&id=67687,01/01/27,CA-Canada,2.05,Email/Zip Submit,mobile_ios,Active
68713,Starten Sie jetzt Ihren ON THAT ASS-Test!,Geben Sie jetzt Ihre Kreditkarteninformationen ein um loszulegen.,https://singingfiles.com/show.php?l=0&u=1187777&id=68713,01/01/27,AT-Austria,5.13,Credit Card Submit,mobile_ios,Active
54749,You can Become A Millionaire!,Enter your information now for a chance to win.,https://singingfiles.com/show.php?l=0&u=1187777&id=54749,01/01/27,ZA-South Africa,0.1,Email/Zip Submit,mobile_droid,Active
54781,Devenez millionnaire !,Entrez vos informations maintenant pour courir la chance de gagner.,https://singingfiles.com/show.php?l=0&u=1187777&id=54781,01/01/27,CI-Côte d'Ivoire,0.1,Email/Zip Submit,ince,Active
54836,Możesz zostać milionerem!,Wprowadź swoje dane teraz aby mieć szansę na wygraną.,https://singingfiles.com/show.php?l=0&u=1187777&id=54836,01/01/27,PL-Poland,0.1,Email/Zip Submit,mobile_droid,Active
54840,Siz Milyoner Ola Bilərsiniz!,Qazanmaq şansı üçün məlumatlarınızı indi daxil edin.,https://singingfiles.com/show.php?l=0&u=1187777&id=54840,01/01/27,AZ-Azerbaijan,0.1,Email/Zip Submit,mobile_ios,Active
56781,Ingiza kwa Samsung A53!,Weka maelezo yako sasa ili upate nafasi ya kushinda.,https://singingfiles.com/show.php?l=0&u=1187777&id=56781,01/01/27,KE-Kenya,0.08,Email/Zip Submit,mobile_droid,Active
61340,Enter for Your iPhone 15 Pro!,Enter your information now for a chance to win.,https://singingfiles.com/show.php?l=0&u=1187777&id=61340,01/01/27,ZA-South Africa,0.17,Email/Zip Submit,ince,Active
63315,Enter for Your PlayStation 5!,Enter your information now for a chance to win.,https://singingfiles.com/show.php?l=0&u=1187777&id=63315,01/01/27,ZA-South Africa,0.13,Email/Zip Submit,ince,Active
68712,Starten Sie jetzt Ihren ON THAT ASS-Test!,Geben Sie jetzt Ihre Kreditkarteninformationen ein um loszulegen.,https://singingfiles.com/show.php?l=0&u=1187777&id=68712,01/01/27,AT-Austria,5.13,Credit Card Submit,mobile_droid,Active
68717,Abonneer je op de nieuwste Women Undergarments!,Voer nu je creditcardgegevens in om te beginnen.,https://singingfiles.com/show.php?l=0&u=1187777&id=68717,01/01/27,BE-Belgium,5.13,Credit Card Submit,ince,Active
36704,Soyez récompensé pour avoir participé à l'enquête sur les finances !,Entrez vos informations maintenant pour avoir une chance de gagner.,https://singingfiles.com/show.php?l=0&u=1187777&id=36704,01/01/27,SN-Senegal,0.08,Email/Zip Submit,mobile,Active
69217,Κατεβάστε το καλύτερο περιεχόμενο για το τηλέφωνό σας!,Εισαγάγετε τον αριθμό του κινητού σας τώρα για να ξεκινήσετε τη λήψη.,https://singingfiles.com/show.php?l=0&u=1187777&id=69217,01/01/27,GR-Greece,1.37,Pin-Submit,ince,Active
41037,Zdobądź nagrodę za wypełnienie ankiety finansowej!,Wpisz teraz swój numer telefonu komórkowego aby mieć szansę na wygraną.,https://singingfiles.com/show.php?l=0&u=1187777&id=41037,01/01/27,PL-Poland,0.08,Email/Zip Submit,mobile,Active
51675,Claim je Supermarkt Colruyt-cadeaukaart!,Vul nu je gegevens in en maak kans om te winnen.,https://singingfiles.com/show.php?l=0&u=1187777&id=51675,01/01/27,BE-Belgium,1.02,Email/Zip Submit,mobile_ios,Active
54748,Become A Millionaire!,Enter your information now for a chance to win.,https://singingfiles.com/show.php?l=0&u=1187777&id=54748,01/01/27,ZA-South Africa,0.1,Email/Zip Submit,ince,Active
55075,Word miljonair!,Vul nu je gegevens in en maak kans om te winnen.,https://singingfiles.com/show.php?l=0&u=1187777&id=55075,01/01/27,SR-Suriname,0.1,Email/Zip Submit,ince,Active
55092,You can Become A Millionaire!,Enter your information now for a chance to win.,https://singingfiles.com/show.php?l=0&u=1187777&id=55092,01/01/27,BB-Barbados,0.1,Email/Zip Submit,mobile_ios,Active
68722,Begin nu met je ON THAT ASS-proefperiode!,Voer nu je creditcardgegevens in om te beginnen.,https://singingfiles.com/show.php?l=0&u=1187777&id=68722,01/01/27,NL-Netherlands,5.13,Credit Card Submit,mobile_ios,Active
69145,Take a chance at a PayPal Gift Card!,Enter your information now for a chance to win.,https://singingfiles.com/show.php?l=0&u=1187777&id=69145,01/01/27,CA-Canada,1.63,Email/Zip Submit,mobile_droid,Active
69762,Abonner på det nyeste dameundertøyet!,Skriv inn kredittkortinformasjonen din nå for å komme i gang.,https://singingfiles.com/show.php?l=0&u=1187777&id=69762,01/01/27,NO-Norway,5.13,Credit Card Submit,mobile_droid,Active
69763,Abonner på det nyeste dameundertøyet!,Skriv inn kredittkortinformasjonen din nå for å komme i gang.,https://singingfiles.com/show.php?l=0&u=1187777&id=69763,01/01/27,NO-Norway,5.13,Credit Card Submit,mobile_ios,Active
41027,¡Obtenga una recompensa por realizar la encuesta de finanzas!,Ingrese su número de teléfono móvil ahora para tener la oportunidad de ganar.,https://singingfiles.com/show.php?l=0&u=1187777&id=41027,01/01/27,MX-Mexico,0.08,Email/Zip Submit,mobile,Active
65312,Você pode obter um Sony PlayStation 5 agora!,Insira suas informações agora para ter a chance de ganhar.,https://singingfiles.com/show.php?l=0&u=1187777&id=65312,01/01/27,BR-Brazil,0.08,Email/Zip Submit,mobile_ios,Active
70065,شارك واربح هاتف سامسونج جالاكسي إس ٢٥!,أدخل بياناتك الآن لفرصة ربح.,https://singingfiles.com/show.php?l=0&u=1187777&id=70065,01/01/27,MA-Morocco,0.08,Email/Zip Submit,ince,Active
41026,¡Toma la Encuesta de Nuevas Finanzas!,Ingrese su información ahora para comenzar.,https://singingfiles.com/show.php?l=0&u=1187777&id=41026,01/01/27,MX-Mexico,0.08,Email/Zip Submit,ince,Active
48947,احصل على Knights Diamonds!,أدخل رقم هاتفك المحمول الآن للبدء.,https://singingfiles.com/show.php?l=0&u=1187777&id=48947,01/01/27,EG-Egypt,0.06,Pin-Submit,mobile_ios,Active
61322,¡Consigue tu iPhone 15 Pro ahora!,Ingrese su información ahora para tener la oportunidad de ganar.,https://singingfiles.com/show.php?l=0&u=1187777&id=61322,01/01/27,CL-Chile,0.17,Email/Zip Submit,mobile_ios,Active
64618,شاهد أحدث البرامج التلفزيونية مع Go Arabi!,أدخل رقم هاتفك المحمول الآن للبدء.,https://singingfiles.com/show.php?l=0&u=1187777&id=64618,01/01/27,JO-Jordan,0.41,Pin-Submit,ince,Active
69481,استمتع بمقاطع الفيديو الرومانسية الآن!,أدخل رقم هاتفك الآن للبدء.,https://singingfiles.com/show.php?l=0&u=1187777&id=69481,01/01/27,EG-Egypt,0.81,Pin-Submit,mobile_ios,Active
59807,Get Rewarded for Taking the Finance Survey!,Enter your information now for a chance to win.,https://singingfiles.com/show.php?l=0&u=1187777&id=59807,01/01/27,NG-Nigeria,0.08,Email/Zip Submit,mobile_ios,Active
69358,立即清除验证码！,选择车辆解锁您的内容,https://singingfiles.com/show.php?l=0&u=1187777&id=69358,01/01/27,CN-China,0.76,Pin-Submit,mobile_droid,Active
54800,Vous pouvez devenir millionnaire !,Entrez vos informations maintenant pour courir la chance de gagner.,https://singingfiles.com/show.php?l=0&u=1187777&id=54800,01/01/27,SN-Senegal,0.1,Email/Zip Submit,mobile_droid,Active
66607,¡Ingrese para obtener el último iPhone 15 Pro Max!,Ingrese su información ahora para tener la oportunidad de ganar.,https://singingfiles.com/show.php?l=0&u=1187777&id=66607,01/01/27,MX-Mexico,0.27,Email/Zip Submit,ince,Active
65571,Voyez si vous avez besoin de protéger vos données !,Entrez vos informations maintenant pour commencer.,https://singingfiles.com/show.php?l=0&u=1187777&id=65571,01/01/27,SC-Seychelles,0.08,Email/Zip Submit,mobile_droid,Active
65601,Répondez à cette enquête pour une récompense !,Entrez vos informations maintenant pour avoir une chance de gagner.,https://singingfiles.com/show.php?l=0&u=1187777&id=65601,01/01/27,SC-Seychelles,0.08,Email/Zip Submit,mobile_droid,Active
70067,كن أول من يحصل على أحدث هاتف سامسونج جالاكسي إس ٢٥!,أدخل بياناتك الآن لفرصة ربح.,https://singingfiles.com/show.php?l=0&u=1187777&id=70067,01/01/27,MA-Morocco,0.08,Email/Zip Submit,mobile_ios,Active
54635,你可以成為百萬富翁！,立即輸入您的信息，即有機會贏取。,https://singingfiles.com/show.php?l=0&u=1187777&id=54635,01/01/27,"TW-Taiwan,Province of China",0.1,Email/Zip Submit,mobile_ios,Active
65353,Get a Reward After These Survey!,Enter your information now for a chance to win.,https://singingfiles.com/show.php?l=0&u=1187777&id=65353,01/01/27,BW-Botswana,0.51,Email/Zip Submit,mobile_droid,Active
54809,You can Become A Millionaire!,Enter your information now for a chance to win.,https://singingfiles.com/show.php?l=0&u=1187777&id=54809,01/01/27,ZM-Zambia,0.1,Email/Zip Submit,mobile_droid,Active
41579,Schützt Är perséinlech Donnéeën!,Gitt Är Informatioun elo un fir unzefänken.,https://singingfiles.com/show.php?l=0&u=1187777&id=41579,01/01/27,LU-Luxembourg,0.08,Email/Zip Submit,ince,Active
54827,Môžete sa stať milionárom!,Zadajte svoje údaje a máte šancu vyhrať.,https://singingfiles.com/show.php?l=0&u=1187777&id=54827,01/01/27,SK-Slovakia,0.1,Email/Zip Submit,mobile_droid,Active
66097,احصل على هاتفك المحمول آمنًا الآن!,أدخل رقم هاتفك المحمول الآن للبدء.,https://singingfiles.com/show.php?l=0&u=1187777&id=66097,01/01/27,IQ-Iraq,0.27,Pin-Submit,ince,Active
69759,Abonnieren Sie die neueste Damenunterwäsche!,Geben Sie jetzt Ihre Kreditkartendaten ein um loszulegen.,https://singingfiles.com/show.php?l=0&u=1187777&id=69759,01/01/27,CH-Switzerland,5.13,Credit Card Submit,mobile_droid,Active
69839,Pobierz test wyników!,Wprowadź swój numer telefonu komórkowego teraz aby rozpocząć.,https://singingfiles.com/show.php?l=0&u=1187777&id=69839,01/01/27,PL-Poland,1.2,Pin-Submit,mobile_ios,Active
54777,Sie können Millionär werden!,Geben Sie jetzt Ihre Daten ein um eine Gewinnchance zu erhalten.,https://singingfiles.com/show.php?l=0&u=1187777&id=54777,01/01/27,AT-Austria,0.1,Email/Zip Submit,mobile_ios,Active
54792,يمكنك أن تصبح مليونيرا!,أدخل معلوماتك الآن للحصول على فرصة للفوز.,https://singingfiles.com/show.php?l=0&u=1187777&id=54792,01/01/27,TN-Tunisia,0.1,Email/Zip Submit,mobile_ios,Active
55090,Become A Millionaire!,Enter your information now for a chance to win.,https://singingfiles.com/show.php?l=0&u=1187777&id=55090,01/01/27,BB-Barbados,0.1,Email/Zip Submit,ince,Active
36692,Soyez récompensé pour avoir participé à l'enquête sur les finances !,Entrez vos informations maintenant pour avoir une chance de gagner.,https://singingfiles.com/show.php?l=0&u=1187777&id=36692,01/01/27,CI-Côte d'Ivoire,0.08,Email/Zip Submit,mobile,Active
55074,Vous pouvez devenir millionnaire !,Entrez vos informations maintenant pour courir la chance de gagner.,https://singingfiles.com/show.php?l=0&u=1187777&id=55074,01/01/27,RE-Réunion,0.1,Email/Zip Submit,mobile_ios,Active
57191,Descărcați conținutul dvs.!,Introduceți numărul dvs. de mobil acum pentru a începe descărcarea.,https://singingfiles.com/show.php?l=0&u=1187777&id=57191,01/01/27,RO-Romania,3.85,Pin-Submit,mobile_ios,Active
69752,Start din prøveperiode på dameundertøj nu!,Indtast dine kreditkortoplysninger nu for at komme i gang.,https://singingfiles.com/show.php?l=0&u=1187777&id=69752,01/01/27,DK-Denmark,5.13,Credit Card Submit,ince,Active
54813,Wubetumi Abɛyɛ Ɔpepemfo!,Hyehyɛ wo nsɛm mprempren na woanya hokwan adi nkonim.,https://singingfiles.com/show.php?l=0&u=1187777&id=54813,01/01/27,GH-Ghana,0.1,Email/Zip Submit,mobile_ios,Active
69537,¡Regístrate y realiza encuestas con iSurvey World!,Ingresa tus datos ahora para empezar.,https://singingfiles.com/show.php?l=0&u=1187777&id=69537,01/01/27,MX-Mexico,0.51,Email/Zip Submit,mobile_droid,Active
70085,Get the latest Samsung Galaxy S25!,Enter your information now for a chance to win.,https://singingfiles.com/show.php?l=0&u=1187777&id=70085,01/01/27,ZA-South Africa,0.34,Email/Zip Submit,mobile_ios,Active
33877,تحميل Ninja Boy الآن!,أدخل رقم هاتفك المحمول الآن للبدء.,https://singingfiles.com/show.php?l=0&u=1187777&id=33877,01/01/27,JO-Jordan,0.14,Pin-Submit,mobile_droid,Active
54834,Poți deveni milionar!,Introduceți informațiile dvs. acum pentru a avea șansa de a câștiga.,https://singingfiles.com/show.php?l=0&u=1187777&id=54834,01/01/27,RO-Romania,0.1,Email/Zip Submit,mobile_ios,Active
43871,Stáhněte si nejnovější obsah hned teď!,Chcete-li začít zadejte své mobilní číslo.,https://singingfiles.com/show.php?l=0&u=1187777&id=43871,01/01/27,CZ-Czechia,1.02,Pin-Submit,mobile_ios,Active
51674,Claim je Supermarkt Colruyt-cadeaukaart!,Vul nu je gegevens in en maak kans om te winnen.,https://singingfiles.com/show.php?l=0&u=1187777&id=51674,01/01/27,BE-Belgium,1.02,Email/Zip Submit,mobile_droid,Active
54789,¡Puedes convertirte en millonario!,Ingrese su información ahora para tener la oportunidad de ganar.,https://singingfiles.com/show.php?l=0&u=1187777&id=54789,01/01/27,AR-Argentina,0.1,Email/Zip Submit,mobile_ios,Active
57901,Enter for a Samsung A53!,Enter your information now for a chance to win.,https://singingfiles.com/show.php?l=0&u=1187777&id=57901,01/01/27,ZA-South Africa,0.17,Email/Zip Submit,mobile_ios,Active
67478,قم بتنزيل ملفك الآن!,أدخل رقم هاتفك المحمول الآن للبدء في التنزيل.,https://singingfiles.com/show.php?l=0&u=1187777&id=67478,01/01/27,IQ-Iraq,0.69,Pin-Submit,ince,Active
70072,Get the latest Samsung Galaxy S25!,Enter your information now for a chance to win.,https://singingfiles.com/show.php?l=0&u=1187777&id=70072,01/01/27,KE-Kenya,0.17,Email/Zip Submit,mobile_droid,Active
